"Reef","Site","Plot","Cluster","Class","Area","Area_cm2"
"ONMO","ONMO_BA2S","ONMO_BA2S_P4","Offshore North","Pmas",0.008462735,84.62735
"ONMO","ONMO_BA2S","ONMO_BA2S_P4","Offshore North","Pmas",0.011568467,115.68467
"ONMO","ONMO_BA2S","ONMO_BA2S_P4","Offshore North","Pmas",0.019398995,193.98995
"ONMO","ONMO_BA2S","ONMO_BA2S_P4","Offshore North","Pmas",0.011812051,118.12051
"ONMO","ONMO_BA2S","ONMO_BA2S_P4","Offshore North","Pmas",0.018428593,184.28593
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",1.109889235,11098.89235
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",0.010779136,107.79136
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",0.008178167,81.78167
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pdam",0.018795363,187.95363
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",0.036387039,363.87039
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pdam",0.034787808,347.87808
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",0.016532471,165.32471
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",0.02281417,228.1417
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pdam",0.02334937,233.4937
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pdam",0.041153222,411.53222
"ONMO","ONMO_FL1D","ONMO_FL1D_P1","Offshore North","Pmas",0.029090453,290.90453
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pmas",0.008597785,85.97785
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pdam",0.064587593,645.87593
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pmas",0.078481558,784.81558
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pmas",0.575999954,5759.99954
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pmas",0.012894719,128.94719
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pmas",0.027713555,277.13555
"ONMO","ONMO_FL1D","ONMO_FL1D_P2","Offshore North","Pmas",0.018260152,182.60152
"ONMO","ONMO_FL1D","ONMO_FL1D_P4","Offshore North","Atab",0.041789917,417.89917
"ONMO","ONMO_FL1D","ONMO_FL1D_P4","Offshore North","Pmas",0.011963207,119.63207
"ONMO","ONMO_FL1D","ONMO_FL1D_P4","Offshore North","Pmas",0.03743426,374.3426
"ONMO","ONMO_FL1D","ONMO_FL1D_P4","Offshore North","Atab",0.027777472,277.77472
"ONMO","ONMO_FL1D","ONMO_FL1D_P4","Offshore North","Pmas",0.119042671,1190.42671
"ONMO","ONMO_FL1D","ONMO_FL1D_P4","Offshore North","Pmas",0.022233466,222.33466
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.038354655,383.54655
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.036606406,366.06406
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.083009916,830.09916
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.054566882,545.66882
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.030011006,300.11006
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.03407677,340.7677
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.019058105,190.58105
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.009773816,97.73816
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.013201667,132.01667
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.024308796,243.08796
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.041363404,413.63404
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.05471926,547.1926
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.039504978,395.04978
"ONMO","ONMO_FL1S","ONMO_FL1S_P1","Offshore North","Atab",0.014551696,145.51696
"ONMO","ONMO_FL1S","ONMO_FL1S_P2","Offshore North","Atab",0.319285981,3192.85981
"ONMO","ONMO_FL1S","ONMO_FL1S_P2","Offshore North","Atab",0.075323669,753.23669
"ONMO","ONMO_FL1S","ONMO_FL1S_P2","Offshore North","Atab",0.055099183,550.99183
"ONMO","ONMO_FL1S","ONMO_FL1S_P2","Offshore North","Atab",0.039093802,390.93802
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.012519004,125.19004
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.051609453,516.09453
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.024512922,245.12922
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.016478089,164.78089
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.019243326,192.43326
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Pdam",0.007928343,79.28343
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Pdam",0.020742228,207.42228
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.026143171,261.43171
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.009240593,92.40593
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.014368555,143.68555
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.109985677,1099.85677
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.052012494,520.12494
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.028847521,288.47521
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Pdam",0.009908361,99.08361
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.225394279,2253.94279
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.029873657,298.73657
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.160348847,1603.48847
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.103007679,1030.07679
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.101435256,1014.35256
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.070396314,703.96314
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.025726343,257.26343
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.016267031,162.67031
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.035734711,357.34711
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.224791367,2247.91367
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.08125162,812.5162
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.035810474,358.10474
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.029113658,291.13658
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.259912976,2599.12976
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.138242522,1382.42522
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.028301412,283.01412
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.034632787,346.32787
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.027193191,271.93191
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Atab",0.11858622,1185.8622
"ONMO","ONMO_FL1S","ONMO_FL1S_P3","Offshore North","Pdam",0.01867939,186.7939
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.051348679,513.48679
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.175290425,1752.90425
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.152143216,1521.43216
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.035443744,354.43744
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.120364476,1203.64476
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.09640973,964.0973
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.08749428,874.9428
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.171338484,1713.38484
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.016351416,163.51416
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.0370784,370.784
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.087433182,874.33182
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.137570023,1375.70023
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.023764118,237.64118
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.039797426,397.97426
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Pmas",0.068336961,683.36961
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.038245945,382.45945
"ONMO","ONMO_FL1S","ONMO_FL1S_P4","Offshore North","Atab",0.051435066,514.35066
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Pmas",0.050533189,505.33189
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Pmas",0.015659727,156.59727
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Pmas",0.011998346,119.98346
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Pmas",0.008741576,87.41576
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Pmas",0.027240459,272.40459
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Atab",0.042395123,423.95123
"ONMO","ONMO_FR1D","ONMO_FR1D_P1","Offshore North","Pdam",0.054042731,540.42731
"ONMO","ONMO_FR1D","ONMO_FR1D_P2","Offshore North","Pmas",0.009250088,92.50088
"ONMO","ONMO_FR1D","ONMO_FR1D_P2","Offshore North","Pmas",0.016640395,166.40395
"ONMO","ONMO_FR1D","ONMO_FR1D_P2","Offshore North","Pmas",0.061458164,614.58164
"ONMO","ONMO_FR1D","ONMO_FR1D_P2","Offshore North","Pmas",0.021301266,213.01266
"ONMO","ONMO_FR1D","ONMO_FR1D_P2","Offshore North","Pmas",0.016278096,162.78096
"ONMO","ONMO_FR1D","ONMO_FR1D_P3","Offshore North","Atab",0.03810859,381.0859
"ONMO","ONMO_FR1D","ONMO_FR1D_P4","Offshore North","Atab",0.042458114,424.58114
"ONMO","ONMO_FR1D","ONMO_FR1D_P4","Offshore North","Pmas",0.084157646,841.57646
"ONMO","ONMO_FR1D","ONMO_FR1D_P4","Offshore North","Pmas",0.02276074,227.6074
"ONMO","ONMO_FR1D","ONMO_FR1D_P4","Offshore North","Pmas",0.030118266,301.18266
"ONMO","ONMO_FR1S","ONMO_FR1S_P1","Offshore North","Pmas",0.028337188,283.37188
"ONMO","ONMO_FR1S","ONMO_FR1S_P1","Offshore North","Pdam",0.018713321,187.13321
"ONMO","ONMO_FR1S","ONMO_FR1S_P1","Offshore North","Pdam",0.010811753,108.11753
"ONMO","ONMO_FR1S","ONMO_FR1S_P1","Offshore North","Atab",0.013242782,132.42782
"ONMO","ONMO_FR1S","ONMO_FR1S_P1","Offshore North","Atab",0.021158369,211.58369
"ONMO","ONMO_FR1S","ONMO_FR1S_P1","Offshore North","Pmas",0.022156887,221.56887
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Atab",0.008291902,82.91902
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Atab",0.030941827,309.41827
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.009999735,99.99735
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.017554188,175.54188
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.009355237,93.55237
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.011410186,114.10186
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.011725981,117.25981
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.014354082,143.54082
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.013834922,138.34922
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.015825701,158.25701
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.063709624,637.09624
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.008537588,85.37588
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.01015433,101.5433
"ONMO","ONMO_FR1S","ONMO_FR1S_P2","Offshore North","Pmas",0.024674542,246.74542
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Atab",0.031542281,315.42281
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.014326303,143.26303
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pdam",0.015427457,154.27457
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.012628943,126.28943
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.008691024,86.91024
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.013638096,136.38096
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.011037709,110.37709
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.011233594,112.33594
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.011856755,118.56755
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.009648083,96.48083
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Atab",0.024384016,243.84016
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.012506689,125.06689
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Atab",0.033914892,339.14892
"ONMO","ONMO_FR1S","ONMO_FR1S_P3","Offshore North","Pmas",0.008204028,82.04028
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Atab",0.023159051,231.59051
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Pmas",0.017693423,176.93423
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Pmas",0.013722921,137.22921
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Pmas",0.008606408,86.06408
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Pmas",0.020492259,204.92259
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Atab",0.039262619,392.62619
"ONMO","ONMO_FR1S","ONMO_FR1S_P4","Offshore North","Atab",0.008689153,86.89153
"ONMO","ONMO_FR2D","ONMO_FR2D_P1","Offshore North","Pdam",0.129034612,1290.34612
"ONMO","ONMO_FR2D","ONMO_FR2D_P1","Offshore North","Pmas",0.010111399,101.11399
"ONMO","ONMO_FR2D","ONMO_FR2D_P1","Offshore North","Pmas",0.013235671,132.35671
"ONMO","ONMO_FR2D","ONMO_FR2D_P1","Offshore North","Pmas",0.010984009,109.84009
"ONMO","ONMO_FR2D","ONMO_FR2D_P1","Offshore North","Pmas",0.012366383,123.66383
"ONMO","ONMO_FR2D","ONMO_FR2D_P2","Offshore North","Pmas",0.008180396,81.80396
"ONMO","ONMO_FR2D","ONMO_FR2D_P2","Offshore North","Pmas",0.016015547,160.15547
"ONMO","ONMO_FR2D","ONMO_FR2D_P3","Offshore North","Atab",0.011345161,113.45161
"ONMO","ONMO_FR2D","ONMO_FR2D_P3","Offshore North","Pmas",0.015893538,158.93538
"ONMO","ONMO_FR2D","ONMO_FR2D_P3","Offshore North","Pmas",0.008417254,84.17254
"ONMO","ONMO_FR2D","ONMO_FR2D_P4","Offshore North","Pmas",0.055705182,557.05182
"ONMO","ONMO_FR2S","ONMO_FR2S_P1","Offshore North","Pmas",0.007911861,79.11861
"ONMO","ONMO_FR2S","ONMO_FR2S_P1","Offshore North","Pmas",0.088188282,881.88282
"ONMO","ONMO_FR2S","ONMO_FR2S_P1","Offshore North","Atab",0.036081215,360.81215
"ONMO","ONMO_FR2S","ONMO_FR2S_P1","Offshore North","Pmas",0.029295178,292.95178
"ONMO","ONMO_FR2S","ONMO_FR2S_P1","Offshore North","Pmas",0.010019338,100.19338
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Atab",0.015823758,158.23758
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Amil",0.009190884,91.90884
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pmas",0.010940789,109.40789
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pmas",0.008243746,82.43746
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pmas",0.033344931,333.44931
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pdam",0.008165284,81.65284
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pmas",0.008235308,82.35308
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pmas",0.027782865,277.82865
"ONMO","ONMO_FR2S","ONMO_FR2S_P2","Offshore North","Pmas",0.010017713,100.17713
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Atab",0.024318253,243.18253
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Atab",0.025033957,250.33957
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Pdam",0.013510628,135.10628
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Atab",0.023204456,232.04456
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Pdam",0.01778991,177.8991
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Pmas",0.009854767,98.54767
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Pmas",0.01335239,133.5239
"ONMO","ONMO_FR2S","ONMO_FR2S_P3","Offshore North","Pdam",0.011561511,115.61511
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Atab",0.078298551,782.98551
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pdam",0.021703535,217.03535
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.012758351,127.58351
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.019442271,194.42271
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.011970324,119.70324
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.009434989,94.34989
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.009639998,96.39998
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.02381003,238.1003
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pdam",0.019852112,198.52112
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.023531135,235.31135
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pdam",0.009045908,90.45908
"ONMO","ONMO_FR2S","ONMO_FR2S_P4","Offshore North","Pmas",0.008711138,87.11138
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Pmas",0.080099825,800.99825
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Pmas",0.016763128,167.63128
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Pdam",0.035512588,355.12588
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Amil",0.02361591,236.1591
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Pmas",0.169251826,1692.51826
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Amil",0.01209035,120.9035
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Pmas",0.050222835,502.22835
"ONMO","ONMO_LA1S","ONMO_LA1S_P1","Offshore North","Pmas",0.025923303,259.23303
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.009873702,98.73702
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.020747041,207.47041
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.008487248,84.87248
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.018241567,182.41567
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.022207761,222.07761
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.011018772,110.18772
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.016395235,163.95235
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.013769427,137.69427
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.022964477,229.64477
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.016602923,166.02923
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.007936491,79.36491
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.016043083,160.43083
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.010778009,107.78009
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.008052254,80.52254
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.00889573,88.9573
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.022794359,227.94359
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.013160386,131.60386
"ONMO","ONMO_LA1S","ONMO_LA1S_P2","Offshore North","Pmas",0.012842635,128.42635
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.015051148,150.51148
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.046484826,464.84826
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.012279493,122.79493
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.012503967,125.03967
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pdam",0.026430423,264.30423
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.01024953,102.4953
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.012205126,122.05126
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.010122228,101.22228
"ONMO","ONMO_LA1S","ONMO_LA1S_P3","Offshore North","Pmas",0.009430611,94.30611
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pmas",0.008047248,80.47248
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pmas",0.011140468,111.40468
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pmas",0.012774326,127.74326
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pdam",0.017781724,177.81724
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pmas",0.052114968,521.14968
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pmas",0.010976173,109.76173
"ONMO","ONMO_LA1S","ONMO_LA1S_P4","Offshore North","Pdam",0.014024297,140.24297
