"Reef","Site","Plot","Habitat","Cluster","Class","Area","Area_cm2"
"ONMO","ONMO_BA1D","ONMO_BA1D_P2","BA_D","Offshore North","Pmas",0.012221689,122.21689
"ONMO","ONMO_BA1D","ONMO_BA1D_P2","BA_D","Offshore North","Spis",0.009978374,99.78374
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.0405754,405.754
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.021157749,211.57749
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.017377664,173.77664
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pver",0.070170479,701.70479
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pver",0.031412011,314.12011
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pver",0.00901389,90.1389
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.009163445,91.63445
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.029305652,293.05652
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pver",0.027449311,274.49311
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.014114114,141.14114
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.020453822,204.53822
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.016130607,161.30607
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.012295074,122.95074
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pver",0.046109168,461.09168
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.010427513,104.27513
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.037215782,372.15782
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.010465594,104.65594
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Spis",0.024459464,244.59464
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.010663925,106.63925
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.028535108,285.35108
"ONMO","ONMO_BA1D","ONMO_BA1D_P3","BA_D","Offshore North","Pmas",0.021142663,211.42663
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Atab",0.02711829,271.1829
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.013373251,133.73251
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.071030542,710.30542
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.037959313,379.59313
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.042865171,428.65171
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.020513282,205.13282
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.011113194,111.13194
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.012057155,120.57155
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.023007639,230.07639
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.152920368,1529.20368
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.026024344,260.24344
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.011297286,112.97286
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.010772173,107.72173
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.038853695,388.53695
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.024476227,244.76227
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pver",0.046967439,469.67439
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.008087582,80.87582
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.009856524,98.56524
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.010593099,105.93099
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.016602646,166.02646
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.008361333,83.61333
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.014648142,146.48142
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.014593016,145.93016
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.015994871,159.94871
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.008489448,84.89448
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.020853139,208.53139
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.009693162,96.93162
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.030417522,304.17522
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Atab",0.169778862,1697.78862
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.024432336,244.32336
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pdam",0.013946481,139.46481
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pdam",0.027677894,276.77894
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pmas",0.012160092,121.60092
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Pdam",0.100494483,1004.94483
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Spis",0.021074204,210.74204
"ONMO","ONMO_BA1D","ONMO_BA1D_P4","BA_D","Offshore North","Atab",0.053492882,534.92882
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.020649035,206.49035
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.010580312,105.80312
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.057649583,576.49583
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.016977861,169.77861
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.015700542,157.00542
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.022337248,223.37248
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.051111085,511.11085
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.03144592,314.4592
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.008339084,83.39084
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.044112966,441.12966
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.033740511,337.40511
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.020764812,207.64812
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.164240661,1642.40661
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.01152908,115.2908
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pdam",0.045545988,455.45988
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.037927086,379.27086
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.017766965,177.66965
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.01710487,171.0487
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Atab",0.048683285,486.83285
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Atab",0.010086078,100.86078
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.018626586,186.26586
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.070159449,701.59449
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.014586877,145.86877
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.057721651,577.21651
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.018252965,182.52965
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.026326055,263.26055
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.017161901,171.61901
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.023957247,239.57247
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.015757877,157.57877
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Atab",0.038808137,388.08137
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pdam",0.023540037,235.40037
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pdam",0.079430914,794.30914
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.020041065,200.41065
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.03336901,333.6901
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.008053795,80.53795
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.020604116,206.04116
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.011579904,115.79904
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.025554417,255.54417
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.045118911,451.18911
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pmas",0.009422047,94.22047
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Spis",0.025698441,256.98441
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Pver",0.04100923,410.0923
"ONMO","ONMO_BA1S","ONMO_BA1S_P1","BA_S","Offshore North","Atab",0.047393948,473.93948
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.062170338,621.70338
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.071618384,716.18384
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.012770131,127.70131
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.036544139,365.44139
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.023646006,236.46006
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.055210797,552.10797
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.026201944,262.01944
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.012420472,124.20472
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.026330103,263.30103
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.025642593,256.42593
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.046089657,460.89657
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pdam",0.0229975,229.975
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pdam",0.031257185,312.57185
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.043671823,436.71823
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.020494375,204.94375
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.04776384,477.6384
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pdam",0.044158511,441.58511
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.038221783,382.21783
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.027154954,271.54954
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pdam",0.028521355,285.21355
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.024779087,247.79087
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pdam",0.061476102,614.76102
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Spis",0.017085569,170.85569
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.025576564,255.76564
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.048975152,489.75152
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.065273251,652.73251
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.056529278,565.29278
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.011540901,115.40901
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.049383654,493.83654
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Spis",0.009766946,97.66946
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.031432253,314.32253
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.045805939,458.05939
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.0227961,227.961
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.015226983,152.26983
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.0209078,209.078
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.016697239,166.97239
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Atab",0.038461416,384.61416
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pmas",0.033352044,333.52044
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.037127647,371.27647
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pdam",0.049567393,495.67393
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.023280147,232.80147
"ONMO","ONMO_BA1S","ONMO_BA1S_P2","BA_S","Offshore North","Pver",0.011764679,117.64679
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Atab",0.016391058,163.91058
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Atab",0.046670723,466.70723
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.017958666,179.58666
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.049185388,491.85388
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.009312788,93.12788
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.038989281,389.89281
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.023154218,231.54218
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.061613719,616.13719
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.023550475,235.50475
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Atab",0.099572253,995.72253
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Spis",0.017749254,177.49254
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pdam",0.054719482,547.19482
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pmas",0.014008009,140.08009
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pdam",0.013408489,134.08489
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pmas",0.018000487,180.00487
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Atab",0.035766849,357.66849
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pver",0.045413702,454.13702
"ONMO","ONMO_BA1S","ONMO_BA1S_P3","BA_S","Offshore North","Pmas",0.013723095,137.23095
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.014404905,144.04905
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.030795054,307.95054
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.008895307,88.95307
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.022067728,220.67728
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Amil",0.02352406,235.2406
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.044128047,441.28047
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.05035165,503.5165
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.047307254,473.07254
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.044940373,449.40373
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.012680046,126.80046
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.012755824,127.55824
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.037312288,373.12288
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.014817268,148.17268
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.022432456,224.32456
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.01023185,102.3185
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.079763142,797.63142
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.180655095,1806.55095
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.075069304,750.69304
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.034320512,343.20512
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Spis",0.008987092,89.87092
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.033699565,336.99565
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.011764119,117.64119
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.039563093,395.63093
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.054416468,544.16468
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.154821286,1548.21286
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.046038491,460.38491
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.010410199,104.10199
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.03922589,392.2589
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.026562404,265.62404
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.012809777,128.09777
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.021925124,219.25124
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.009940633,99.40633
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.046171842,461.71842
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.010581092,105.81092
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Spis",0.008375269,83.75269
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.026331186,263.31186
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.038482488,384.82488
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.016008361,160.08361
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.034393737,343.93737
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pdam",0.008408433,84.08433
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.00956363,95.6363
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pmas",0.009593412,95.93412
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.00815737,81.5737
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.01252196,125.2196
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Atab",0.008332315,83.32315
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.034422635,344.22635
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.027039441,270.39441
"ONMO","ONMO_BA1S","ONMO_BA1S_P4","BA_S","Offshore North","Pver",0.013616088,136.16088
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.012436997,124.36997
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.019727536,197.27536
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.011905947,119.05947
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.018190436,181.90436
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Spis",0.00793308,79.3308
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.022893263,228.93263
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.01322589,132.2589
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pver",0.027906648,279.06648
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.017998332,179.98332
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pver",0.012578431,125.78431
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.007877372,78.77372
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Spis",0.010156434,101.56434
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Spis",0.012087182,120.87182
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Pmas",0.008657936,86.57936
"ONMO","ONMO_BA2D","ONMO_BA2D_P1","BA_D","Offshore North","Spis",0.008303568,83.03568
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.041425039,414.25039
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pver",0.051676046,516.76046
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.011441858,114.41858
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pver",0.023228425,232.28425
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Spis",0.009346917,93.46917
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.019140102,191.40102
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.012370129,123.70129
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pver",0.06660082,666.0082
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Atab",0.032237695,322.37695
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pver",0.083025894,830.25894
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pver",0.008935495,89.35495
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.008694481,86.94481
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Spis",0.010260737,102.60737
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.008694844,86.94844
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.013666207,136.66207
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pmas",0.021159823,211.59823
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pdam",0.04384598,438.4598
"ONMO","ONMO_BA2D","ONMO_BA2D_P2","BA_D","Offshore North","Pdam",0.152708614,1527.08614
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Amil",0.025315746,253.15746
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pver",0.029196913,291.96913
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pver",0.02292878,229.2878
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pver",0.053152124,531.52124
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pmas",0.022567385,225.67385
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pdam",0.047619591,476.19591
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pmas",0.022998652,229.98652
"ONMO","ONMO_BA2D","ONMO_BA2D_P3","BA_D","Offshore North","Pdam",0.069816017,698.16017
